,W/L,Fighter1,Fighter2,F1_Kd,F2_Kd,F1_Str,F2_Str,F1_Td,F2_Td,F1_Sub,F2_Sub,Weight class,Method,Round,Time
2769,win,Rose Namajunas,Angela Hill,0,0,13,12,1,0,1,0,Women's Strawweight,SUB,1,2:47
2770,win,Sage Northcutt,Francisco Trevino,0,0,21,1,1,0,0,0,Lightweight,KO/TKO,1,0:57
2771,win,Sergio Pettis,Chris Cariaso,1,0,37,37,3,0,0,1,Flyweight,U-DEC,3,5:00
2772,win,Derrick Lewis,Viktor Pesta,0,0,41,8,0,5,0,0,Heavyweight,KO/TKO,3,1:15
2773,win,Josh Barnett,Roy Nelson,0,0,146,60,0,4,0,0,Heavyweight,U-DEC,5,5:00
2774,win,Uriah Hall,Gegard Mousasi,1,0,18,17,0,1,1,1,Middleweight,KO/TKO,2,0:25
2775,win,Kyoji Horiguchi,Chico Camus,0,0,78,63,0,0,0,0,Flyweight,U-DEC,3,5:00
2776,win,Takeya Mizugaki,George Roop,0,0,70,47,0,0,0,0,Bantamweight,U-DEC,3,5:00
2777,win,Diego Brandao,Katsunori Kikuno,1,0,14,1,0,0,0,0,Featherweight,KO/TKO,1,0:28
2778,draw,Mizuto Hirota,Teruto Ishihara,0,2,62,88,2,0,0,0,Featherweight,S-DEC,3,5:00
2779,win,Keita Nakamura,Li Jingliang,1,1,40,79,0,1,1,0,Welterweight,SUB,3,2:17
2780,win,Nick Hein,Yusuke Kasuya,0,0,46,44,0,1,0,0,Lightweight,U-DEC,3,5:00
2781,win,Kajan Johnson,Naoyuki Kotani,1,0,57,21,0,1,0,0,Lightweight,U-DEC,3,5:00
2782,win,Shinsho Anzai,Roger Zapata,0,0,23,28,2,0,0,1,Welterweight,KO/TKO,3,0:47
2783,win,Demetrious Johnson,John Dodson,0,0,88,58,4,1,0,0,Flyweight,U-DEC,5,5:00
2784,win,Andrei Arlovski,Frank Mir,0,0,39,24,0,1,0,0,Heavyweight,U-DEC,3,5:00
2785,win,Anthony Johnson,Jimi Manuwa,1,0,25,8,2,0,0,0,Light Heavyweight,KO/TKO,2,0:28
2786,win,Corey Anderson,Jan Blachowicz,0,0,84,20,4,1,0,1,Light Heavyweight,U-DEC,3,5:00
2787,win,Paige VanZant,Alex Chambers,0,0,73,30,3,0,1,1,Women's Strawweight,SUB,3,1:01
2788,win,Ross Pearson,Paul Felder,0,0,62,60,1,0,0,0,Lightweight,S-DEC,3,5:00
2789,win,John Lineker,Francisco Rivera,1,0,28,16,0,0,1,0,Bantamweight,SUB,1,2:08
2790,win,Raquel Pennington,Jessica Andrade,0,0,41,41,2,4,1,1,Women's Bantamweight,SUB,2,4:58
2791,win,Tiago dos Santos e Silva,Clay Collard,0,1,52,84,1,1,1,0,Featherweight,S-DEC,3,5:00
2792,win,Joe Riggs,Ron Stallings,1,0,35,24,2,0,0,0,Middleweight,DQ,2,2:28
2793,win,Joaquim Silva,Nazareno Malegarie,0,0,49,58,0,1,0,0,Lightweight,S-DEC,3,5:00
2794,win,Max Holloway,Charles Oliveira,0,0,14,5,0,0,0,0,Featherweight,KO/TKO,1,1:39
2795,win,Neil Magny,Erick Silva,0,0,68,29,4,3,0,0,Welterweight,U-DEC,3,5:00
2796,win,Patrick Cote,Joshua Burkman,1,0,60,45,0,1,0,0,Welterweight,KO/TKO,3,1:26
2797,win,Francisco Trinaldo,Chad Laprise,1,0,17,8,0,0,0,0,Lightweight,KO/TKO,1,2:43
2798,win,Olivier Aubin-Mercier,Tony Sims,0,0,3,23,6,0,0,1,Lightweight,U-DEC,3,5:00
2799,win,Valerie Letourneau,Maryna Moroz,1,0,69,55,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
2800,win,Frankie Perez,Sam Stout,1,0,12,2,0,0,0,0,Lightweight,KO/TKO,1,0:54
2801,win,Felipe Arantes,Yves Jabouin,0,0,4,5,0,2,1,0,Bantamweight,SUB,1,4:21
2802,win,Nikita Krylov,Marcos Rogerio de Lima,0,0,21,5,0,0,1,2,Light Heavyweight,SUB,1,2:29
2803,win,Chris Kelades,Chris Beal,0,0,50,47,1,2,0,0,Flyweight,S-DEC,3,5:00
2804,win,Shane Campbell,Elias Silverio,0,0,44,22,2,2,0,0,Lightweight,U-DEC,3,5:00
2805,win,Misha Cirkunov,Daniel Jolly,0,0,24,6,3,0,0,0,Light Heavyweight,KO/TKO,1,4:45
2806,win,Glover Teixeira,Ovince Saint Preux,0,0,53,30,5,0,1,0,Light Heavyweight,SUB,3,3:10
2807,win,Beneil Dariush,Michael Johnson,0,0,75,84,0,0,0,0,Lightweight,S-DEC,3,5:00
2808,win,Derek Brunson,Sam Alvey,0,0,27,4,0,0,0,0,Middleweight,KO/TKO,1,2:19
2809,win,Jared Rosholt,Timothy Johnson,0,0,19,26,2,3,1,0,Heavyweight,U-DEC,3,5:00
2810,win,Amanda Nunes,Sara McMann,1,0,27,2,0,0,1,0,Women's Bantamweight,SUB,1,2:53
2811,win,Ray Borg,Geane Herrera,0,0,26,7,3,0,2,0,Flyweight,U-DEC,3,5:00
2812,win,Uriah Hall,Oluwale Bamgbose,0,0,11,7,1,0,0,0,Middleweight,KO/TKO,1,2:32
2813,win,Chris Camozzi,Tom Watson,0,0,87,82,3,1,2,0,Middleweight,U-DEC,3,5:00
2814,win,Dustin Ortiz,Willie Gates,0,0,92,13,4,0,1,0,Flyweight,KO/TKO,3,2:58
2815,win,Frankie Saenz,Sirwan Kakai,0,0,80,55,1,3,1,0,Bantamweight,S-DEC,3,5:00
2816,win,Jonathan Wilson,Chris Dempsey,1,0,4,0,0,0,0,0,Light Heavyweight,KO/TKO,1,0:50
2817,win,Marlon Vera,Roman Salazar,0,0,25,14,0,1,2,0,Bantamweight,SUB,2,2:15
2818,win,Scott Holtzman,Anthony Christodoulou,0,0,71,31,1,0,1,0,Lightweight,SUB,3,2:40
2819,win,Ronda Rousey,Bethe Correia,1,0,19,9,0,0,0,0,Women's Bantamweight,KO/TKO,1,0:34
2820,win,Mauricio Rua,Rogerio Nogueira,0,0,53,63,2,0,0,1,Light Heavyweight,U-DEC,3,5:00
2821,win,Glaico Franca Moreira,Fernando Bruno,0,0,23,20,4,2,1,0,Lightweight,SUB,3,4:46
2822,win,Reginaldo Vieira,Dileno Lopes,0,0,59,46,0,3,2,3,Bantamweight,U-DEC,3,5:00
2823,win,Stefan Struve,Antonio Rodrigo Nogueira,0,0,93,59,0,1,0,0,Heavyweight,U-DEC,3,5:00
2824,win,Antonio Silva,Soa Palelei,1,0,16,19,0,1,0,0,Heavyweight,KO/TKO,2,0:41
2825,win,Claudia Gadelha,Jessica Aguilar,0,0,111,70,4,0,0,0,Women's Strawweight,U-DEC,3,5:00
2826,win,Demian Maia,Neil Magny,0,0,13,0,2,0,1,0,Welterweight,SUB,2,2:52
2827,win,Patrick Cummins,Rafael Cavalcante,0,0,49,23,8,0,0,0,Light Heavyweight,KO/TKO,3,0:45
2828,win,Warlley Alves,Nordine Taleb,0,0,17,17,2,0,1,0,Welterweight,SUB,2,4:11
2829,win,Iuri Alcantara,Leandro Issa,0,0,53,26,0,1,0,0,Bantamweight,U-DEC,3,5:00
2830,win,Vitor Miranda,Clint Hester,0,0,57,15,1,1,0,0,Middleweight,KO/TKO,2,2:38
2831,win,Guido Cannetti,Hugo Viana,0,0,32,13,4,1,0,0,Bantamweight,U-DEC,3,5:00
2832,win,TJ Dillashaw,Renan Barao,0,0,117,62,0,0,0,0,Bantamweight,KO/TKO,4,0:35
2833,win,Miesha Tate,Jessica Eye,1,0,58,56,1,0,2,0,Women's Bantamweight,U-DEC,3,5:00
2834,win,Edson Barboza,Paul Felder,0,0,64,47,0,0,0,0,Lightweight,U-DEC,3,5:00
2835,win,Joe Lauzon,Takanori Gomi,0,0,15,7,1,0,0,0,Lightweight,KO/TKO,1,2:37
2836,win,Tom Lawlor,Gian Villante,1,0,22,31,0,1,0,0,Light Heavyweight,KO/TKO,2,0:27
2837,win,Jim Miller,Danny Castillo,0,0,45,35,2,0,0,0,Lightweight,S-DEC,3,5:00
2838,win,Ben Saunders,Kenny Robertson,0,1,98,91,0,2,0,0,Welterweight,S-DEC,3,5:00
2839,win,Bryan Caraway,Eddie Wineland,0,0,61,52,0,0,0,0,Bantamweight,U-DEC,3,5:00
2840,win,James Krause,Daron Cruickshank,0,0,10,6,1,0,1,0,Lightweight,SUB,1,1:27
2841,win,Andrew Holbrook,Ramsey Nijem,0,0,20,29,0,6,2,0,Lightweight,S-DEC,3,5:00
2842,win,Elizabeth Phillips,Jessamyn Duke,0,0,49,36,2,2,1,3,Women's Bantamweight,U-DEC,3,5:00
2843,win,Zak Cummings,Dominique Steele,1,0,14,2,0,0,0,0,Middleweight,KO/TKO,1,0:43
2844,win,Michael Bisping,Thales Leites,0,0,115,79,0,1,0,0,Middleweight,S-DEC,5,5:00
2845,win,Evan Dunham,Ross Pearson,0,0,26,16,5,0,1,0,Lightweight,U-DEC,3,5:00
2846,win,Joe Duffy,Ivan Jorge,0,0,8,7,0,0,1,0,Lightweight,SUB,1,3:05
2847,win,Joanne Calderwood,Cortney Casey,1,0,90,57,3,0,0,0,Women's Strawweight,U-DEC,3,5:00
2848,win,Leon Edwards,Pawel Pawlak,1,0,36,24,0,0,0,0,Welterweight,U-DEC,3,5:00
2849,win,Stevie Ray,Leonardo Mafra,1,0,19,23,0,0,0,0,Lightweight,KO/TKO,1,2:30
2850,win,Paddy Holohan,Vaughan Lee,0,0,28,27,1,0,2,1,Flyweight,U-DEC,3,5:00
2851,win,Ilir Latifi,Hans Stringer,1,0,7,2,0,0,0,0,Light Heavyweight,KO/TKO,1,0:56
2852,win,Mickael Lebout,Teemu Packalen,0,0,43,35,0,3,0,1,Lightweight,U-DEC,3,5:00
2853,win,Robert Whiteford,Paul Redmond,1,0,20,11,0,0,0,0,Featherweight,KO/TKO,1,3:04
2854,win,Jimmie Rivera,Marcus Brimage,1,0,15,9,0,0,0,0,Bantamweight,KO/TKO,1,1:29
2855,win,Daniel Omielanczuk,Chris de la Rocha,1,0,15,1,0,0,0,0,Heavyweight,KO/TKO,1,0:48
2856,win,Frank Mir,Todd Duffee,1,0,16,9,0,0,0,0,Heavyweight,KO/TKO,1,1:13
2857,win,Tony Ferguson,Josh Thomson,1,0,83,33,0,1,2,0,Lightweight,U-DEC,3,5:00
2858,win,Holly Holm,Marion Reneau,0,0,65,26,1,0,0,0,Women's Bantamweight,U-DEC,3,5:00
2859,win,Manvel Gamburyan,Scott Jorgensen,1,0,42,36,5,1,2,0,Bantamweight,U-DEC,3,5:00
2860,win,Kevin Lee,James Moontasri,0,0,9,6,1,0,1,0,Lightweight,SUB,1,2:56
2861,win,Alan Jouban,Matt Dwyer,1,1,51,29,1,0,0,0,Welterweight,U-DEC,3,5:00
2862,win,Sam Sicilia,Yaotzin Meza,0,0,12,18,2,1,4,1,Featherweight,U-DEC,3,5:00
2863,win,Jessica Andrade,Sarah Moras,0,0,50,18,3,0,0,1,Women's Bantamweight,U-DEC,3,5:00
2864,win,Rani Yahya,Masanori Kanehara,0,0,24,24,4,0,2,0,Bantamweight,S-DEC,3,5:00
2865,win,Sean Strickland,Igor Araujo,1,0,71,39,3,0,2,0,Welterweight,U-DEC,3,5:00
2866,win,Kevin Casey,Ildemar Alcantara,0,0,41,20,1,0,0,0,Middleweight,U-DEC,3,5:00
2867,win,Lyman Good,Andrew Craig,1,0,55,20,0,0,0,0,Welterweight,KO/TKO,2,3:37
2868,win,Stephen Thompson,Jake Ellenberger,2,1,20,5,1,0,0,0,Welterweight,KO/TKO,1,4:29
2869,win,Kamaru Usman,Hayder Hassan,0,0,15,3,6,0,1,0,Welterweight,SUB,2,1:19
2870,win,Michael Graves,Vicente Luque,0,0,27,28,7,0,0,1,Welterweight,U-DEC,3,5:00
2871,win,Jorge Masvidal,Cezar Ferreira,1,0,12,7,0,1,0,0,Welterweight,KO/TKO,1,4:22
2872,win,Michelle Waterson,Angela Magana,0,0,47,8,3,1,4,1,Women's Strawweight,SUB,3,2:38
2873,win,Maximo Blanco,Mike de la Torre,1,0,4,1,0,0,0,0,Featherweight,KO/TKO,1,0:16
2874,win,Josh Samman,Caio Magalhaes,0,0,12,3,0,0,1,0,Middleweight,SUB,1,2:52
2875,win,Jerrod Sanders,Russell Doane,0,1,15,13,3,1,3,3,Bantamweight,U-DEC,3,5:00
2876,win,Trevor Smith,Dan Miller,0,0,51,25,1,0,0,1,Middleweight,U-DEC,3,5:00
2877,win,George Sullivan,Dominic Waters,0,0,54,13,2,5,3,0,Welterweight,U-DEC,3,5:00
2878,win,Willie Gates,Darrell Montague,1,0,19,4,0,0,0,0,Flyweight,KO/TKO,1,1:36
2879,win,Conor McGregor,Chad Mendes,1,0,46,31,0,4,0,0,Featherweight,KO/TKO,2,4:57
2880,win,Robbie Lawler,Rory MacDonald,1,0,70,86,0,0,0,0,Welterweight,KO/TKO,5,1:00
2881,win,Jeremy Stephens,Dennis Bermudez,2,0,38,35,0,1,0,0,Featherweight,KO/TKO,3,0:32
2882,win,Gunnar Nelson,Brandon Thatch,1,0,6,8,0,0,1,0,Welterweight,SUB,1,2:54
2883,win,Thomas Almeida,Brad Pickett,1,1,24,20,0,0,0,0,Bantamweight,KO/TKO,2,0:29
2884,win,Matt Brown,Tim Means,0,0,25,16,1,0,1,0,Welterweight,SUB,1,4:44
2885,win,Alex Garcia,Mike Swick,0,0,24,19,5,0,0,0,Welterweight,U-DEC,3,5:00
2886,win,John Howard,Cathal Pendred,0,0,48,45,0,0,0,1,Welterweight,S-DEC,3,5:00
2887,win,Cody Garbrandt,Henry Briones,1,0,64,35,3,0,0,0,Bantamweight,U-DEC,3,5:00
2888,win,Louis Smolka,Neil Seery,0,1,23,21,6,0,5,3,Flyweight,U-DEC,3,5:00
2889,win,Cody Pfister,Yosdenis Cedeno,0,0,15,26,5,0,0,1,Lightweight,U-DEC,3,5:00
2890,win,Yoel Romero,Lyoto Machida,0,0,42,31,1,0,0,0,Middleweight,KO/TKO,3,1:38
2891,win,Lorenz Larkin,Santiago Ponzinibbio,1,0,64,33,0,0,0,0,Welterweight,KO/TKO,2,3:07
2892,win,Antonio Carlos Junior,Eddie Gordon,0,0,40,12,4,0,1,0,Middleweight,SUB,3,4:37
2893,win,Thiago Santos,Steve Bosse,1,0,3,0,0,0,0,0,Middleweight,KO/TKO,1,0:29
2894,win,Hacran Dias,Levan Makashvili,0,0,17,37,3,2,1,0,Featherweight,S-DEC,3,5:00
2895,win,Alex Oliveira,Joe Merritt,0,0,11,23,5,0,2,0,Welterweight,U-DEC,3,5:00
2896,win,Leandro Silva,Lewis Gonzalez,0,0,28,21,3,2,0,0,Welterweight,U-DEC,3,5:00
2897,win,Tony Sims,Steve Montgomery,1,0,10,9,0,0,0,0,Welterweight,KO/TKO,1,2:43
2898,win,Sirwan Kakai,Danny Martinez,1,0,52,59,5,0,0,0,Bantamweight,U-DEC,3,5:00
2899,win,Joanna Jedrzejczyk,Jessica Penne,0,0,126,25,0,0,0,0,Women's Strawweight,KO/TKO,3,4:22
2900,win,Tatsuya Kawajiri,Dennis Siver,0,0,22,22,4,0,0,1,Featherweight,U-DEC,3,5:00
2901,win,Peter Sobotta,Steve Kennedy,0,0,6,3,2,0,1,0,Welterweight,SUB,1,2:57
2902,win,Nick Hein,Lukasz Sajewski,0,0,54,26,1,0,0,0,Lightweight,U-DEC,3,5:00
2903,win,Makwan Amirkhani,Masio Fullen,0,0,0,1,1,0,2,0,Featherweight,SUB,1,1:41
2904,win,Mairbek Taisumov,Alan Patrick,1,0,23,17,0,0,0,0,Lightweight,KO/TKO,2,1:30
2905,win,Arnold Allen,Alan Omer,0,0,23,35,1,2,1,0,Featherweight,SUB,3,1:41
2906,win,Noad Lahat,Niklas Backstrom,0,0,62,11,1,4,1,1,Featherweight,M-DEC,3,5:00
2907,win,Scott Askham,Antonio Dos Santos,2,0,11,11,0,0,0,0,Middleweight,KO/TKO,1,2:52
2908,win,Magomed Mustafaev,Piotr Hallmann,0,0,18,29,0,2,0,0,Lightweight,KO/TKO,2,3:24
2909,win,Taylor Lapilus,Yuta Sasaki,1,0,31,16,0,1,0,0,Bantamweight,KO/TKO,2,1:26
2910,win,Fabricio Werdum,Cain Velasquez,0,0,96,88,1,4,1,0,Heavyweight,SUB,3,2:13
2911,win,Eddie Alvarez,Gilbert Melendez,0,0,31,37,3,0,0,0,Lightweight,S-DEC,3,5:00
2912,win,Kelvin Gastelum,Nate Marquardt,0,0,59,18,1,0,0,0,Middleweight,KO/TKO,2,5:00
2913,win,Yair Rodriguez,Charles Rosa,0,0,56,39,1,5,2,0,Featherweight,S-DEC,3,5:00
2914,win,Tecia Torres,Angela Hill,0,0,32,27,2,0,0,0,Women's Strawweight,U-DEC,3,5:00
2915,win,Henry Cejudo,Chico Camus,0,0,62,48,1,0,0,0,Flyweight,U-DEC,3,5:00
2916,win,Efrain Escudero,Drew Dober,0,0,1,0,0,0,1,0,Lightweight,SUB,1,0:54
2917,win,Patrick Williams,Alejandro Perez,1,0,2,0,0,0,1,0,Bantamweight,SUB,1,0:23
2918,win,Johnny Case,Francisco Trevino,0,0,40,34,4,0,0,0,Lightweight,U-DEC,3,5:00
2919,win,Cathal Pendred,Augusto Montano,0,0,17,21,4,0,0,0,Welterweight,U-DEC,3,5:00
2920,win,Gabriel Benitez,Clay Collard,0,0,60,34,0,6,1,0,Featherweight,U-DEC,3,5:00
2921,win,Dan Henderson,Tim Boetsch,1,0,12,3,0,0,0,0,Middleweight,KO/TKO,1,0:28
2922,win,Ben Rothwell,Matt Mitrione,0,0,5,8,0,0,1,0,Heavyweight,SUB,1,1:54
2923,win,Dustin Poirier,Yancy Medeiros,2,0,27,6,1,0,1,0,Lightweight,KO/TKO,1,2:38
2924,win,Brian Ortega,Thiago Tavares,1,0,41,39,0,6,1,0,Featherweight,KO/TKO,3,4:10
2925,win,Anthony Birchak,Joe Soto,2,0,16,1,0,0,0,0,Bantamweight,KO/TKO,1,1:37
2926,win,Francisco Rivera,Alex Caceres,1,0,5,0,0,0,0,0,Bantamweight,KO/TKO,1,0:21
2927,win,Shawn Jordan,Derrick Lewis,1,0,23,6,3,0,0,0,Heavyweight,KO/TKO,2,0:48
2928,win,Omari Akhmedov,Brian Ebersole,0,0,15,2,0,0,0,0,Welterweight,KO/TKO,1,5:00
2929,win,Chris Wade,Christos Giagos,0,0,32,28,4,0,0,0,Lightweight,U-DEC,3,5:00
2930,win,Joe Proctor,Justin Edwards,0,0,67,63,0,2,3,0,Lightweight,SUB,3,4:58
2931,win,Jake Collier,Ricardo Abreu,0,0,67,47,0,3,0,0,Middleweight,S-DEC,3,5:00
2932,win,Jose Quinonez,Leonardo Morales,0,0,2,3,1,0,2,0,Bantamweight,SUB,1,2:34
2933,win,Carlos Condit,Thiago Alves,1,0,75,34,2,0,0,1,Welterweight,KO/TKO,2,5:00
2934,win,Charles Oliveira,Nik Lentz,1,0,64,37,1,2,2,1,Featherweight,SUB,3,1:10
2935,win,Alex Oliveira,KJ Noons,0,0,3,7,3,0,1,0,Welterweight,SUB,1,2:51
2936,win,Francimar Barroso,Ryan Jimmo,0,0,46,35,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
2937,win,Francisco Trinaldo,Norman Parke,0,0,66,25,0,4,0,0,Lightweight,U-DEC,3,5:00
2938,win,Darren Till,Wendell Oliveira Marques,0,0,25,22,0,0,0,0,Welterweight,KO/TKO,2,1:37
2939,nc,Rony Jason,Damon Jackson,0,0,5,5,0,3,1,0,Featherweight,Overturned,1,3:31
2940,win,Jussier Formiga,Wilson Reis,1,0,21,28,4,0,0,0,Flyweight,U-DEC,3,5:00
2941,win,Nicolas Dalby,Elizeu Zaleski dos Santos,0,0,41,57,6,0,0,0,Welterweight,S-DEC,3,5:00
2942,win,Mirsad Bektic,Lucas Martins,1,0,39,7,3,0,0,0,Featherweight,KO/TKO,2,0:30
2943,win,Juliana Lima,Ericka Almeida,0,0,41,13,3,0,0,0,Women's Strawweight,U-DEC,3,5:00
2944,win,Tom Breese,Luiz Dutra,1,0,26,21,0,0,0,0,Welterweight,KO/TKO,1,4:58
2945,win,Daniel Cormier,Anthony Johnson,0,1,23,23,3,1,3,0,Light Heavyweight,SUB,3,2:39
2946,win,Chris Weidman,Vitor Belfort,0,0,46,18,1,0,0,0,Middleweight,KO/TKO,1,2:53
2947,win,Donald Cerrone,John Makdessi,0,0,71,72,0,0,0,0,Lightweight,KO/TKO,2,4:44
2948,win,Andrei Arlovski,Travis Browne,1,1,51,15,0,0,0,0,Heavyweight,KO/TKO,1,4:41
2949,win,Joseph Benavidez,John Moraga,0,0,63,42,4,0,0,0,Flyweight,U-DEC,3,5:00
2950,win,John Dodson,Zach Makovsky,0,0,31,37,2,0,0,0,Flyweight,U-DEC,3,5:00
2951,win,Dong Hyun Kim,Joshua Burkman,0,0,30,20,1,0,1,0,Welterweight,SUB,3,2:13
2952,win,Rafael Natal,Uriah Hall,0,0,45,43,1,1,0,0,Middleweight,S-DEC,3,5:00
2953,win,Colby Covington,Mike Pyle,0,0,26,16,2,0,0,2,Welterweight,U-DEC,3,5:00
2954,win,Islam Makhachev,Leo Kuntz,0,0,32,7,3,0,1,0,Lightweight,SUB,2,2:38
2955,win,Justin Scoggins,Josh Sampo,0,0,64,35,1,1,0,0,Flyweight,U-DEC,3,5:00
2956,win,Frankie Edgar,Urijah Faber,0,0,83,48,5,0,0,0,Featherweight,U-DEC,5,5:00
2957,win,Gegard Mousasi,Constantinos Philippou,0,0,56,9,4,0,0,0,Middleweight,U-DEC,3,5:00
2958,win,Mark Munoz,Luke Barnatt,0,0,35,42,9,1,0,0,Middleweight,U-DEC,3,5:00
2959,win,Neil Magny,Hyun Gyu Lim,0,0,43,15,2,0,0,0,Welterweight,KO/TKO,2,1:24
2960,win,Phillipe Nover,Yui Chul Nam,0,0,12,29,6,2,0,1,Featherweight,S-DEC,3,5:00
2961,win,Levan Makashvili,Mark Eddiva,0,0,27,32,7,0,0,0,Featherweight,S-DEC,3,5:00
2962,win,Jon Tuck,Tae Hyun Bang,1,0,13,12,0,1,1,0,Lightweight,SUB,1,3:56
2963,win,Kajan Johnson,Zhang Lipeng,0,0,20,20,3,1,1,0,Lightweight,U-DEC,3,5:00
2964,win,Li Jingliang,Dhiego Lima,1,0,13,6,0,0,0,0,Welterweight,KO/TKO,1,1:25
2965,win,Guangyou Ning,Royston Wee,0,0,46,18,2,0,0,0,Bantamweight,KO/TKO,2,4:59
2966,win,Jon Delos Reyes,Roldan Sangcha'an,1,0,23,27,1,2,3,0,Flyweight,SUB,2,3:13
2967,win,Yao Zhikui,Nolan Ticman,0,0,9,52,1,0,0,0,Flyweight,S-DEC,3,5:00
2968,win,Stipe Miocic,Mark Hunt,0,0,113,33,6,0,0,0,Heavyweight,KO/TKO,5,2:47
2969,win,Robert Whittaker,Brad Tavares,1,0,10,2,0,0,0,0,Middleweight,KO/TKO,1,0:44
2970,win,Sean O'Connell,Anthony Perosh,0,0,20,3,0,0,0,0,Light Heavyweight,KO/TKO,1,0:56
2971,win,James Vick,Jake Matthews,0,0,10,4,0,1,1,0,Lightweight,SUB,1,4:53
2972,win,Dan Hooker,Hatsu Hioki,1,0,21,32,0,2,0,0,Featherweight,KO/TKO,2,4:13
2973,win,Kyle Noke,Jonavin Webb,0,1,31,23,0,2,0,2,Welterweight,S-DEC,3,5:00
2974,win,Sam Alvey,Daniel Kelly,1,0,8,2,0,0,0,0,Middleweight,KO/TKO,1,0:49
2975,win,Bec Rawlings,Lisa Ellis,0,0,21,7,0,1,1,0,Women's Strawweight,SUB,1,4:09
2976,win,Brad Scott,Dylan Andrews,0,2,42,25,1,1,1,1,Middleweight,SUB,2,4:54
2977,win,Alex Chambers,Kailin Curran,0,0,44,81,2,2,2,0,Women's Strawweight,SUB,3,3:15
2978,win,Brendan O'Reilly,Vik Grujic,0,0,42,59,6,1,1,1,Welterweight,U-DEC,3,5:00
2979,win,Ben Nguyen,Alptekin Ozkilic,2,0,27,15,0,1,0,0,Flyweight,KO/TKO,1,4:59
2980,win,Demetrious Johnson,Kyoji Horiguchi,0,0,66,31,14,1,1,0,Flyweight,SUB,5,4:59
2981,win,Quinton Jackson,Fabio Maldonado,0,0,99,67,0,1,0,0,Catch Weight,U-DEC,3,5:00
2982,win,Michael Bisping,CB Dollaway,0,1,75,47,0,2,0,0,Middleweight,U-DEC,3,5:00
2983,win,John Makdessi,Shane Campbell,2,0,47,25,0,0,0,0,Catch Weight,KO/TKO,1,4:53
2984,win,Thomas Almeida,Yves Jabouin,0,0,31,20,0,1,0,0,Bantamweight,KO/TKO,1,4:18
2985,win,Patrick Cote,Joe Riggs,0,0,21,21,3,2,1,0,Welterweight,U-DEC,3,5:00
2986,win,Alexis Davis,Sarah Kaufman,0,0,34,65,1,0,1,0,Women's Bantamweight,SUB,2,3:07
2987,win,Chad Laprise,Bryan Barberena,0,0,84,94,0,1,0,0,Lightweight,U-DEC,3,5:00
2988,win,Olivier Aubin-Mercier,David Michaud,1,0,49,17,3,0,1,0,Lightweight,SUB,3,1:35
2989,win,Nordine Taleb,Chris Clements,0,0,36,17,6,0,0,1,Welterweight,U-DEC,3,5:00
2990,win,Valerie Letourneau,Jessica Rakoczy,0,0,38,46,2,1,2,1,Women's Strawweight,U-DEC,3,5:00
2991,win,Randa Markos,Aisling Daly,0,0,18,27,2,2,1,1,Women's Strawweight,U-DEC,3,5:00
2992,win,Luke Rockhold,Lyoto Machida,0,0,23,13,1,0,2,0,Middleweight,SUB,2,2:31
2993,win,Jacare Souza,Chris Camozzi,0,0,6,7,1,0,1,0,Middleweight,SUB,1,2:33
2994,win,Max Holloway,Cub Swanson,0,0,82,56,0,0,3,0,Featherweight,SUB,3,3:58
2995,win,Paige VanZant,Felice Herrig,0,0,67,28,2,0,0,1,Women's Strawweight,U-DEC,3,5:00
2996,win,Beneil Dariush,Jim Miller,0,0,27,11,2,0,1,3,Lightweight,U-DEC,3,5:00
2997,win,Ovince Saint Preux,Patrick Cummins,1,0,18,14,0,1,0,0,Light Heavyweight,KO/TKO,1,4:54
2998,win,Gian Villante,Corey Anderson,0,0,70,111,0,0,0,0,Light Heavyweight,KO/TKO,3,4:18
2999,win,Aljamain Sterling,Takeya Mizugaki,0,0,32,13,3,0,1,0,Bantamweight,SUB,3,2:11
3000,win,Tim Means,George Sullivan,1,0,48,39,2,0,1,0,Welterweight,SUB,3,3:41
3001,win,Diego Brandao,Jimy Hettes,0,0,12,11,2,1,0,0,Featherweight,KO/TKO,1,5:00
3002,win,Chris Dempsey,Eddie Gordon,0,0,44,37,3,3,0,0,Middleweight,S-DEC,3,5:00
3003,win,Mirko Filipovic,Gabriel Gonzaga,0,0,21,19,0,2,0,1,Heavyweight,KO/TKO,3,3:30
3004,win,Jimi Manuwa,Jan Blachowicz,0,0,43,44,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
3005,win,Pawel Pawlak,Sheldon Westcott,0,0,30,17,3,3,0,0,Welterweight,U-DEC,3,5:00
3006,win,Maryna Moroz,Joanne Calderwood,0,0,12,11,0,0,1,0,Women's Strawweight,SUB,1,1:30
3007,win,Leon Edwards,Seth Baczynski,1,0,3,0,0,0,0,0,Welterweight,KO/TKO,1,0:08
3008,win,Bartosz Fabinski,Garreth McLellan,0,0,41,13,10,0,0,2,Middleweight,U-DEC,3,5:00
3009,win,Sergio Moraes,Mickael Lebout,0,0,51,47,2,0,0,0,Welterweight,U-DEC,3,5:00
3010,win,Yaotzin Meza,Damian Stasiak,0,0,17,14,2,1,3,1,Featherweight,U-DEC,3,5:00
3011,win,Anthony Hamilton,Daniel Omielanczuk,0,0,83,36,3,1,0,0,Heavyweight,U-DEC,3,5:00
