,Weight class,Round,f1_Height_cm,f1_Wins,f1_Losses,f1_Reach,f1_DOB,f1_SLpM,f1_Str. Acc.,f1_SApM,f1_Str. Def,f1_TD Avg.,f1_TD Acc.,f1_TD Def.,f1_Sub. Avg.,f2_Height_cm,f2_Wins,f2_Losses,f2_Reach,f2_DOB,f2_SLpM,f2_Str. Acc.,f2_SApM,f2_Str. Def,f2_TD Avg.,f2_TD Acc.,f2_TD Def.,f2_Sub. Avg.,Method_DEC,Method_KO/TKO,Method_SUB,f1_STANCE_Orthodox,f1_STANCE_Southpaw,f1_STANCE_Switch,f1_STANCE_unk,f2_STANCE_Orthodox,f2_STANCE_Southpaw,f2_STANCE_Switch,f2_STANCE_unk,winner
4812,8.0,3.0,154.94,17.0,11.0,73.0,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,154.94,31.0,13.0,72.0,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4813,7.0,3.0,154.94,18.0,13.0,68.0,1979.0,2.77,24.0,4.79,52.0,0.3,26.0,42.0,0.5,175.26,23.0,9.0,70.0,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4814,9.0,3.0,185.42,15.0,6.0,77.0,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,187.96,34.0,12.0,75.0,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4815,9.0,2.0,187.96,18.0,8.0,75.0,1984.0,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,198.12,23.0,17.0,79.0,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4816,11.0,3.0,200.66,13.0,7.0,73.8,1977.0,2.73,31.0,4.24,49.0,1.72,71.0,0.0,1.0,193.04,28.0,16.0,78.0,1978.0,2.37,50.0,1.77,54.0,1.22,50.0,32.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4817,9.0,3.0,185.42,28.0,9.0,78.0,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,154.94,10.0,7.0,75.0,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4818,8.0,2.0,175.26,14.0,11.0,73.0,1977.0,1.25,22.0,4.03,52.0,0.94,18.0,42.0,0.0,182.88,6.0,6.0,74.0,1980.0,1.74,43.0,1.5,59.0,0.89,55.0,42.0,1.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4819,7.0,1.0,170.18,33.0,16.0,70.0,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,175.26,32.0,18.0,71.0,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4820,11.0,3.0,185.42,11.0,5.0,73.0,1976.0,1.58,37.0,2.02,46.0,1.28,44.0,43.0,0.0,193.04,8.0,6.0,78.0,1976.0,3.4,61.0,3.07,46.0,0.0,0.0,40.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4821,7.0,3.0,154.94,14.0,6.0,74.0,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,170.18,21.0,7.0,70.8,1972.0,1.06,41.0,1.22,52.0,2.47,40.0,25.0,1.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4822,10.0,2.0,185.42,14.0,8.0,76.0,1978.0,3.02,39.0,4.06,56.0,0.9,66.0,57.0,2.2,182.88,14.0,8.0,76.0,1979.0,2.17,41.0,2.08,55.0,0.46,50.0,47.0,2.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4823,7.0,1.0,172.72,16.0,7.0,70.0,1979.0,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,175.26,9.0,7.0,72.0,1983.0,3.79,41.0,2.5,74.0,0.45,50.0,71.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4824,7.0,3.0,170.18,21.0,7.0,70.0,1984.0,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,172.72,34.0,14.0,66.0,1981.0,1.02,31.0,2.89,50.0,0.83,16.0,46.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4825,9.0,2.0,190.5,25.0,16.0,80.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,185.42,29.0,7.0,76.0,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4826,10.0,2.0,190.5,26.0,13.0,75.0,1975.0,3.21,58.0,1.84,50.0,1.35,36.0,28.0,2.4,185.42,37.0,11.0,75.0,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4827,10.0,1.0,190.5,4.0,2.0,74.8,1990.0,2.75,34.0,7.25,40.0,0.0,0.0,100.0,0.0,185.42,12.0,8.0,76.0,1976.0,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4828,8.0,2.0,172.72,26.0,15.0,70.0,1981.0,2.23,42.0,2.21,69.0,3.76,63.0,67.0,0.9,182.88,30.0,7.0,74.0,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4829,7.0,3.0,154.94,33.0,14.0,71.0,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,154.94,22.0,13.0,71.0,1980.0,2.01,39.0,3.7,62.0,0.0,0.0,26.0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4830,7.0,1.0,172.72,21.0,11.0,71.0,1984.0,2.92,34.0,2.55,58.0,3.49,53.0,66.0,0.8,182.88,14.0,9.0,76.2,1979.0,0.79,33.0,3.14,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4831,9.0,2.0,154.94,10.0,6.0,75.0,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7,187.96,34.0,11.0,77.0,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4832,11.0,1.0,187.96,15.0,8.0,74.0,1982.0,3.45,43.0,3.3,43.0,1.13,26.0,42.0,0.0,187.96,35.0,11.0,73.0,1974.0,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4833,7.0,1.0,175.26,23.0,9.0,70.0,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,175.26,16.0,8.0,70.8,1972.0,2.94,43.0,5.29,47.0,0.0,0.0,66.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4834,10.0,2.0,185.42,37.0,12.0,73.0,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1,175.26,18.0,15.0,73.0,1971.0,2.21,35.0,3.92,42.0,1.38,33.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4835,9.0,3.0,182.88,18.0,11.0,70.0,1979.0,1.9,27.0,5.87,50.0,0.12,6.0,58.0,0.5,154.94,23.0,11.0,75.0,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4836,9.0,1.0,172.72,23.0,11.0,71.0,1980.0,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0,185.42,20.0,9.0,73.0,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4837,7.0,3.0,167.64,23.0,9.0,68.0,1981.0,3.7,39.0,2.71,66.0,2.28,31.0,65.0,0.3,167.64,16.0,8.0,68.0,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4838,10.0,3.0,187.96,10.0,4.0,76.8,1980.0,1.07,25.0,2.25,57.0,1.12,38.0,29.0,1.3,185.42,24.0,8.0,74.0,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4839,7.0,3.0,167.64,22.0,20.0,74.0,1982.0,1.64,32.0,3.58,62.0,1.33,40.0,0.0,0.7,185.42,12.0,7.0,76.0,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4840,7.0,2.0,167.64,24.0,17.0,71.0,1974.0,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,170.18,24.0,9.0,68.0,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4841,9.0,3.0,185.42,13.0,7.0,75.0,1976.0,1.26,35.0,1.89,61.0,1.58,15.0,50.0,1.1,182.88,35.0,19.0,74.0,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4842,8.0,3.0,154.94,28.0,16.0,72.0,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,154.94,33.0,18.0,71.0,1981.0,0.53,20.0,1.97,46.0,0.99,33.0,25.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4843,9.0,1.0,185.42,27.0,14.0,77.0,1980.0,3.32,49.0,3.35,43.0,2.21,48.0,60.0,1.2,187.96,19.0,4.0,77.0,1982.0,1.44,66.0,2.59,48.0,0.0,0.0,33.0,2.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4844,7.0,3.0,175.26,26.0,9.0,69.0,1976.0,1.85,37.0,2.6,59.0,1.38,52.0,76.0,1.2,170.18,36.0,17.0,70.0,1981.0,2.44,34.0,2.57,63.0,3.36,38.0,68.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4845,10.0,3.0,190.5,19.0,12.0,74.0,1975.0,2.59,46.0,2.88,60.0,2.47,35.0,54.0,0.6,187.96,21.0,8.0,76.0,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4846,10.0,1.0,190.5,19.0,7.0,77.0,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,187.96,17.0,11.0,76.0,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4847,9.0,2.0,154.94,22.0,11.0,73.0,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,190.5,25.0,16.0,80.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4848,11.0,1.0,193.04,8.0,3.0,76.2,1978.0,2.92,46.0,1.51,68.0,0.53,7.0,37.0,1.6,190.5,31.0,20.0,77.0,1979.0,3.62,44.0,2.95,57.0,0.45,36.0,78.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4849,10.0,1.0,185.42,30.0,9.0,75.0,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,190.5,14.0,8.0,76.0,1977.0,1.89,34.0,3.38,56.0,1.81,36.0,50.0,1.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4850,8.0,2.0,182.88,11.0,4.0,70.0,1974.0,1.12,52.0,1.57,41.0,2.25,42.0,40.0,1.5,175.26,23.0,15.0,70.0,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4851,11.0,1.0,182.88,16.0,6.0,73.0,1981.0,0.84,34.0,2.04,54.0,3.21,36.0,36.0,0.9,187.96,17.0,11.0,76.0,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4852,9.0,3.0,187.96,34.0,12.0,75.0,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,187.96,11.0,9.0,77.0,1976.0,2.55,39.0,2.42,63.0,0.39,25.0,64.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4853,11.0,3.0,190.5,15.0,10.0,75.0,1972.0,2.27,43.0,3.77,53.0,2.03,22.0,33.0,1.1,187.96,8.0,5.0,77.0,1975.0,3.12,27.0,3.04,56.0,1.22,42.0,45.0,1.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4854,8.0,3.0,154.94,17.0,11.0,73.0,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,182.88,5.0,3.0,73.8,1975.0,2.17,39.0,1.57,65.0,0.5,33.0,64.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4855,10.0,3.0,154.94,18.0,7.0,72.0,1976.0,1.48,30.0,5.16,49.0,0.33,50.0,57.0,1.0,182.88,18.0,10.0,72.4,1986.6,3.94,30.0,2.99,67.0,0.9,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4856,9.0,3.0,185.42,25.0,12.0,75.0,1980.0,1.69,35.0,2.62,56.0,0.58,30.0,52.0,0.8,187.96,18.0,8.0,75.0,1984.0,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4857,11.0,1.0,190.5,18.0,11.0,79.0,1979.0,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,190.5,15.0,7.0,78.0,1977.0,3.03,56.0,2.81,52.0,0.7,53.0,59.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4858,7.0,1.0,170.18,21.0,7.0,72.4,1972.0,1.06,41.0,1.22,52.0,2.47,40.0,25.0,1.4,170.18,33.0,16.0,70.0,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4859,8.0,2.0,185.42,26.0,9.0,76.0,1983.0,5.43,42.0,3.56,61.0,1.32,33.0,60.0,1.0,154.94,33.0,14.0,71.0,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4860,10.0,2.0,182.88,10.0,6.0,76.4,1976.0,2.27,41.0,4.6,56.0,2.3,55.0,66.0,0.5,187.96,17.0,10.0,75.0,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4861,8.0,3.0,167.64,11.0,7.0,68.0,1974.0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9,154.94,31.0,18.0,68.0,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4862,9.0,1.0,154.94,23.0,11.0,75.0,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2,154.94,10.0,6.0,75.0,1973.0,0.41,32.0,2.42,42.0,1.95,24.0,30.0,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4863,9.0,1.0,185.42,38.0,17.0,75.0,1982.0,1.53,33.0,6.19,39.0,2.18,66.0,0.0,3.3,185.42,20.0,9.0,73.0,1972.0,3.16,48.0,2.64,54.0,0.84,50.0,63.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4864,9.0,2.0,154.94,10.0,7.0,75.0,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9,182.88,18.0,11.0,70.0,1979.0,1.9,27.0,5.87,50.0,0.12,6.0,58.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4865,9.0,3.0,182.88,20.0,7.0,72.0,1982.0,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0,185.42,28.0,9.0,78.0,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4866,9.0,1.0,185.42,29.0,7.0,76.0,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,187.96,34.0,11.0,77.0,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4867,7.0,5.0,167.64,36.0,4.0,67.0,1973.0,2.17,35.0,2.71,55.0,4.09,46.0,56.0,0.4,154.94,14.0,6.0,74.0,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4868,8.0,3.0,154.94,23.0,9.0,70.0,1976.0,1.98,40.0,3.01,54.0,1.91,30.0,25.0,0.6,182.88,30.0,7.0,74.0,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4869,11.0,3.0,193.04,27.0,10.0,82.0,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,182.88,16.0,6.0,73.0,1981.0,0.84,34.0,2.04,54.0,3.21,36.0,36.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4870,7.0,1.0,154.94,17.0,6.0,67.8,1988.0,1.34,25.0,4.09,61.0,1.63,33.0,80.0,2.7,170.18,24.0,9.0,68.0,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4871,9.0,3.0,187.96,34.0,12.0,75.0,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,190.5,17.0,11.0,74.0,1975.0,2.71,48.0,4.43,53.0,1.46,33.0,25.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4872,7.0,2.0,170.18,36.0,17.0,70.0,1981.0,2.44,34.0,2.57,63.0,3.36,38.0,68.0,0.7,154.94,13.0,7.0,70.8,1976.0,1.34,36.0,2.68,50.0,0.0,0.0,50.0,1.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4873,7.0,1.0,175.26,16.0,6.0,72.0,1981.0,3.31,62.0,2.06,44.0,2.43,24.0,66.0,0.7,172.72,16.0,7.0,70.0,1979.0,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4874,10.0,1.0,190.5,19.0,12.0,74.0,1975.0,2.59,46.0,2.88,60.0,2.47,35.0,54.0,0.6,185.42,28.0,17.0,72.0,1964.0,1.47,46.0,4.3,39.0,0.94,60.0,44.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4875,9.0,1.0,187.96,19.0,4.0,77.6,1982.0,1.44,66.0,2.59,48.0,0.0,0.0,33.0,2.2,198.12,23.0,17.0,79.0,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4876,9.0,1.0,190.5,25.0,16.0,80.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,185.42,27.0,14.0,77.0,1980.0,3.32,49.0,3.35,43.0,2.21,48.0,60.0,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4877,10.0,3.0,185.42,12.0,8.0,76.0,1976.0,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0,182.88,14.0,8.0,76.0,1979.0,2.17,41.0,2.08,55.0,0.46,50.0,47.0,2.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4878,9.0,2.0,182.88,35.0,19.0,74.0,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,182.88,18.0,6.0,76.2,1975.0,1.55,44.0,2.36,47.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4879,8.0,1.0,182.88,11.0,4.0,70.0,1974.0,1.12,52.0,1.57,41.0,2.25,42.0,40.0,1.5,185.42,12.0,7.0,76.0,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4880,9.0,3.0,175.26,14.0,11.0,72.2,1977.0,1.25,22.0,4.03,52.0,0.94,18.0,42.0,0.0,187.96,11.0,9.0,77.0,1976.0,2.55,39.0,2.42,63.0,0.39,25.0,64.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4881,8.0,3.0,154.94,35.0,17.0,72.0,1979.0,2.1,39.0,2.91,54.0,1.85,38.0,70.0,1.2,175.26,23.0,15.0,70.0,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4882,9.0,3.0,185.42,15.0,6.0,77.0,1979.0,2.36,37.0,2.29,54.0,1.06,50.0,61.0,0.6,182.88,23.0,11.0,76.0,1979.0,1.59,44.0,3.64,43.0,0.43,42.0,36.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4883,7.0,2.0,175.26,32.0,18.0,71.0,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2,154.94,18.0,8.0,72.2,1977.0,1.7,31.0,5.16,41.0,2.04,11.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4884,10.0,2.0,182.88,19.0,8.0,75.0,1979.0,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,190.5,26.0,13.0,75.0,1975.0,3.21,58.0,1.84,50.0,1.35,36.0,28.0,2.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4885,7.0,1.0,154.94,28.0,16.0,71.0,1984.0,2.84,39.0,5.39,54.0,2.39,45.0,54.0,2.0,170.18,27.0,19.0,70.0,1974.0,2.12,37.0,3.13,56.0,0.22,33.0,63.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4886,7.0,3.0,175.26,23.0,9.0,70.0,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,154.94,22.0,13.0,71.0,1980.0,2.01,39.0,3.7,62.0,0.0,0.0,26.0,1.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4887,7.0,3.0,154.94,4.0,6.0,68.8,1983.0,3.29,38.0,4.41,57.0,0.0,0.0,77.0,0.0,170.18,14.0,10.0,69.0,1977.0,3.37,32.0,3.62,62.0,0.81,23.0,60.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4888,7.0,1.0,167.64,16.0,8.0,68.0,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,154.94,12.0,10.0,69.8,1987.0,1.49,50.0,3.31,42.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4889,10.0,1.0,187.96,21.0,8.0,76.0,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,185.42,37.0,11.0,75.0,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4890,10.0,3.0,190.5,19.0,7.0,77.0,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,193.04,15.0,9.0,79.0,1977.0,2.76,38.0,3.01,52.0,1.32,40.0,60.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4891,8.0,3.0,154.94,36.0,16.0,72.0,1983.0,3.29,46.0,3.63,58.0,1.09,34.0,46.0,1.3,185.42,26.0,9.0,76.0,1983.0,5.43,42.0,3.56,61.0,1.32,33.0,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4892,11.0,1.0,187.96,8.0,5.0,77.0,1975.0,3.12,27.0,3.04,56.0,1.22,42.0,45.0,1.2,193.04,27.0,10.0,82.0,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4893,7.0,3.0,172.72,21.0,11.0,71.0,1984.0,2.92,34.0,2.55,58.0,3.49,53.0,66.0,0.8,167.64,24.0,17.0,71.0,1974.0,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
